::1 - - [26/Sep/2022:04:11:50 +0000] "GET /feastwell-backend/api/v1/userFacility HTTP/1.1" 200 3570 "-" "PostmanRuntime/7.29.2"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:27 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/user/undefined HTTP/1.1" 401 49 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:192.168.0.173 - - [26/Sep/2022:08:31:28 +0000] "GET /feastwell-backend/api/v1/auth/refresh HTTP/1.1" 200 376 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
